count,id,Condition,label,show_label,frequency,fill_color
1,401,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
21,402,clade_who,Omicron,Omicron,0.001472444257467396,#EB6046
21,402,Nextclade_pango,BE.1.1,NA,0.001472444257467396,#EB6046
21,402,P0.1,BE.1.1,NA,0.001472444257467396,#EB6046
21,402,P0.5,BA.5.3.1,BA.5.3.1,0.001472444257467396,#EB6046
21,402,P1,BA.5,BA.5,0.001472444257467396,#EB6046
21,402,P5,BA.5,BA.5,0.001472444257467396,#EB6046
3,403,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,403,Nextclade_pango,BE.1.1.1,NA,2.1034917963819942e-4,#EB6046
3,403,P0.1,BE.1.1,NA,2.1034917963819942e-4,#EB6046
3,403,P0.5,BA.5.3.1,BA.5.3.1,2.1034917963819942e-4,#EB6046
3,403,P1,BA.5,BA.5,2.1034917963819942e-4,#EB6046
3,403,P5,BA.5,BA.5,2.1034917963819942e-4,#EB6046
5,404,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,404,Nextclade_pango,BE.1.1.2,NA,3.505819660636657e-4,#EB6046
5,404,P0.1,BE.1.1,NA,3.505819660636657e-4,#EB6046
5,404,P0.5,BA.5.3.1,BA.5.3.1,3.505819660636657e-4,#EB6046
5,404,P1,BA.5,BA.5,3.505819660636657e-4,#EB6046
5,404,P5,BA.5,BA.5,3.505819660636657e-4,#EB6046
8,405,clade_who,Omicron,Omicron,5.60931145701865e-4,#EB6046
8,405,Nextclade_pango,BE.1.4,NA,5.60931145701865e-4,#EB6046
8,405,P0.1,BE.1.4,NA,5.60931145701865e-4,#EB6046
8,405,P0.5,BA.5.3.1,BA.5.3.1,5.60931145701865e-4,#EB6046
8,405,P1,BA.5,BA.5,5.60931145701865e-4,#EB6046
8,405,P5,BA.5,BA.5,5.60931145701865e-4,#EB6046
9,406,clade_who,Omicron,Omicron,6.310475389145982e-4,#EB6046
9,406,Nextclade_pango,BE.1.4.1,NA,6.310475389145982e-4,#EB6046
9,406,P0.1,BE.1.4,NA,6.310475389145982e-4,#EB6046
9,406,P0.5,BA.5.3.1,BA.5.3.1,6.310475389145982e-4,#EB6046
9,406,P1,BA.5,BA.5,6.310475389145982e-4,#EB6046
9,406,P5,BA.5,BA.5,6.310475389145982e-4,#EB6046
1,407,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,407,Nextclade_pango,BE.1.4.2,NA,7.011639321273313e-5,#EB6046
1,407,P0.1,BE.1.4,NA,7.011639321273313e-5,#EB6046
1,407,P0.5,BA.5.3.1,BA.5.3.1,7.011639321273313e-5,#EB6046
1,407,P1,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,407,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
19,408,clade_who,Omicron,Omicron,0.0013322114710419297,#EB6046
19,408,Nextclade_pango,BE.3,NA,0.0013322114710419297,#EB6046
19,408,P0.1,BE.3,NA,0.0013322114710419297,#EB6046
19,408,P0.5,BA.5.3.1,BA.5.3.1,0.0013322114710419297,#EB6046
19,408,P1,BA.5,BA.5,0.0013322114710419297,#EB6046
19,408,P5,BA.5,BA.5,0.0013322114710419297,#EB6046
26,409,clade_who,Omicron,Omicron,0.0018230262235310617,#EB6046
26,409,Nextclade_pango,BF.10,NA,0.0018230262235310617,#EB6046
26,409,P0.1,BF.10,NA,0.0018230262235310617,#EB6046
26,409,P0.5,BA.5.2.1,BA.5.2.1,0.0018230262235310617,#EB6046
26,409,P1,BA.5.2.1,BA.5.2.1,0.0018230262235310617,#EB6046
26,409,P5,BA.5.2,BA.5.2,0.0018230262235310617,#EB6046
19,410,clade_who,Omicron,Omicron,0.0013322114710419297,#EB6046
19,410,Nextclade_pango,BF.13,NA,0.0013322114710419297,#EB6046
19,410,P0.1,BF.13,NA,0.0013322114710419297,#EB6046
19,410,P0.5,BA.5.2.1,BA.5.2.1,0.0013322114710419297,#EB6046
19,410,P1,BA.5.2.1,BA.5.2.1,0.0013322114710419297,#EB6046
19,410,P5,BA.5.2,BA.5.2,0.0013322114710419297,#EB6046
15,411,clade_who,Omicron,Omicron,0.001051745898190997,#EB6046
15,411,Nextclade_pango,BF.21,NA,0.001051745898190997,#EB6046
15,411,P0.1,BF.21,NA,0.001051745898190997,#EB6046
15,411,P0.5,BA.5.2.1,BA.5.2.1,0.001051745898190997,#EB6046
15,411,P1,BA.5.2.1,BA.5.2.1,0.001051745898190997,#EB6046
15,411,P5,BA.5.2,BA.5.2,0.001051745898190997,#EB6046
23,412,clade_who,Omicron,Omicron,0.001612677043892862,#EB6046
23,412,Nextclade_pango,BF.5,NA,0.001612677043892862,#EB6046
23,412,P0.1,BF.5,NA,0.001612677043892862,#EB6046
23,412,P0.5,BA.5.2.1,BA.5.2.1,0.001612677043892862,#EB6046
23,412,P1,BA.5.2.1,BA.5.2.1,0.001612677043892862,#EB6046
23,412,P5,BA.5.2,BA.5.2,0.001612677043892862,#EB6046
39,413,clade_who,Omicron,Omicron,0.0027345393352965924,#EB6046
39,413,Nextclade_pango,BF.7,NA,0.0027345393352965924,#EB6046
39,413,P0.1,BF.7,NA,0.0027345393352965924,#EB6046
39,413,P0.5,BA.5.2.1,BA.5.2.1,0.0027345393352965924,#EB6046
39,413,P1,BA.5.2.1,BA.5.2.1,0.0027345393352965924,#EB6046
39,413,P5,BA.5.2,BA.5.2,0.0027345393352965924,#EB6046
1,414,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,414,Nextclade_pango,BF.7.18,NA,7.011639321273313e-5,#EB6046
1,414,P0.1,BF.7,NA,7.011639321273313e-5,#EB6046
1,414,P0.5,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,414,P1,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,414,P5,BA.5.2,BA.5.2,7.011639321273313e-5,#EB6046
1,415,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,415,Nextclade_pango,BF.7.20,NA,7.011639321273313e-5,#EB6046
1,415,P0.1,BF.7,NA,7.011639321273313e-5,#EB6046
1,415,P0.5,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,415,P1,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,415,P5,BA.5.2,BA.5.2,7.011639321273313e-5,#EB6046
1,416,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,416,Nextclade_pango,BF.7.26,NA,7.011639321273313e-5,#EB6046
1,416,P0.1,BF.7,NA,7.011639321273313e-5,#EB6046
1,416,P0.5,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,416,P1,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,416,P5,BA.5.2,BA.5.2,7.011639321273313e-5,#EB6046
2,417,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,417,Nextclade_pango,BF.7.27,NA,1.4023278642546626e-4,#EB6046
2,417,P0.1,BF.7,NA,1.4023278642546626e-4,#EB6046
2,417,P0.5,BA.5.2.1,BA.5.2.1,1.4023278642546626e-4,#EB6046
2,417,P1,BA.5.2.1,BA.5.2.1,1.4023278642546626e-4,#EB6046
2,417,P5,BA.5.2,BA.5.2,1.4023278642546626e-4,#EB6046
1,418,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,418,Nextclade_pango,BF.7.4,NA,7.011639321273313e-5,#EB6046
1,418,P0.1,BF.7,NA,7.011639321273313e-5,#EB6046
1,418,P0.5,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,418,P1,BA.5.2.1,BA.5.2.1,7.011639321273313e-5,#EB6046
1,418,P5,BA.5.2,BA.5.2,7.011639321273313e-5,#EB6046
3,419,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,419,Nextclade_pango,BF.7.4.1,NA,2.1034917963819942e-4,#EB6046
3,419,P0.1,BF.7,NA,2.1034917963819942e-4,#EB6046
3,419,P0.5,BA.5.2.1,BA.5.2.1,2.1034917963819942e-4,#EB6046
3,419,P1,BA.5.2.1,BA.5.2.1,2.1034917963819942e-4,#EB6046
3,419,P5,BA.5.2,BA.5.2,2.1034917963819942e-4,#EB6046
2,420,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,420,Nextclade_pango,BF.7.6,NA,1.4023278642546626e-4,#EB6046
2,420,P0.1,BF.7,NA,1.4023278642546626e-4,#EB6046
2,420,P0.5,BA.5.2.1,BA.5.2.1,1.4023278642546626e-4,#EB6046
2,420,P1,BA.5.2.1,BA.5.2.1,1.4023278642546626e-4,#EB6046
2,420,P5,BA.5.2,BA.5.2,1.4023278642546626e-4,#EB6046
37,421,clade_who,Omicron,Omicron,0.0025943065488711263,#EB6046
37,421,Nextclade_pango,BG.2,NA,0.0025943065488711263,#EB6046
37,421,P0.1,BG.2,NA,0.0025943065488711263,#EB6046
37,421,P0.5,BA.2.12.1,BA.2.12.1,0.0025943065488711263,#EB6046
37,421,P1,BA.2.12.1,BA.2.12.1,0.0025943065488711263,#EB6046
37,421,P5,BA.2.12.1,BA.2.12.1,0.0025943065488711263,#EB6046
5,422,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,422,Nextclade_pango,BM.4.1.1,NA,3.505819660636657e-4,#EB6046
5,422,P0.1,BM.4.1.1,NA,3.505819660636657e-4,#EB6046
5,422,P0.5,BA.2,BA.2,3.505819660636657e-4,#EB6046
5,422,P1,BA.2,BA.2,3.505819660636657e-4,#EB6046
5,422,P5,BA.2,BA.2,3.505819660636657e-4,#EB6046
1,423,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,423,Nextclade_pango,CH.1.1,NA,7.011639321273313e-5,#EB6046
1,423,P0.1,BM.4.1.1,NA,7.011639321273313e-5,#EB6046
1,423,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,423,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,423,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,424,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,424,Nextclade_pango,CH.1.1.6,NA,7.011639321273313e-5,#EB6046
1,424,P0.1,BM.4.1.1,NA,7.011639321273313e-5,#EB6046
1,424,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,424,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,424,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
7,425,clade_who,Omicron,Omicron,4.90814752489132e-4,#EB6046
7,425,Nextclade_pango,DV.7.1.4,NA,4.90814752489132e-4,#EB6046
7,425,P0.1,BM.4.1.1,NA,4.90814752489132e-4,#EB6046
7,425,P0.5,BA.2,BA.2,4.90814752489132e-4,#EB6046
7,425,P1,BA.2,BA.2,4.90814752489132e-4,#EB6046
7,425,P5,BA.2,BA.2,4.90814752489132e-4,#EB6046
2,426,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,426,Nextclade_pango,DV.7.1.5,NA,1.4023278642546626e-4,#EB6046
2,426,P0.1,BM.4.1.1,NA,1.4023278642546626e-4,#EB6046
2,426,P0.5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,426,P1,BA.2,BA.2,1.4023278642546626e-4,#EB6046
2,426,P5,BA.2,BA.2,1.4023278642546626e-4,#EB6046
1,427,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,427,Nextclade_pango,FK.1.1,NA,7.011639321273313e-5,#EB6046
1,427,P0.1,BM.4.1.1,NA,7.011639321273313e-5,#EB6046
1,427,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,427,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,427,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,428,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,428,Nextclade_pango,FK.1.3.2,NA,7.011639321273313e-5,#EB6046
1,428,P0.1,BM.4.1.1,NA,7.011639321273313e-5,#EB6046
1,428,P0.5,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,428,P1,BA.2,BA.2,7.011639321273313e-5,#EB6046
1,428,P5,BA.2,BA.2,7.011639321273313e-5,#EB6046
127,429,clade_who,Omicron,Omicron,0.008904781938017109,#EB6046
127,429,Nextclade_pango,BQ.1,NA,0.008904781938017109,#EB6046
127,429,P0.1,BQ.1,NA,0.008904781938017109,#EB6046
127,429,P0.5,BQ.1,BQ.1,0.008904781938017109,#EB6046
127,429,P1,BQ.1,BQ.1,0.008904781938017109,#EB6046
127,429,P5,BA.5,BA.5,0.008904781938017109,#EB6046
3,430,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,430,Nextclade_pango,BQ.1.10,NA,2.1034917963819942e-4,#EB6046
3,430,P0.1,BQ.1,NA,2.1034917963819942e-4,#EB6046
3,430,P0.5,BQ.1,BQ.1,2.1034917963819942e-4,#EB6046
3,430,P1,BQ.1,BQ.1,2.1034917963819942e-4,#EB6046
3,430,P5,BA.5,BA.5,2.1034917963819942e-4,#EB6046
5,431,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,431,Nextclade_pango,BQ.1.11,NA,3.505819660636657e-4,#EB6046
5,431,P0.1,BQ.1,NA,3.505819660636657e-4,#EB6046
5,431,P0.5,BQ.1,BQ.1,3.505819660636657e-4,#EB6046
5,431,P1,BQ.1,BQ.1,3.505819660636657e-4,#EB6046
5,431,P5,BA.5,BA.5,3.505819660636657e-4,#EB6046
6,432,clade_who,Omicron,Omicron,4.2069835927639884e-4,#EB6046
6,432,Nextclade_pango,BQ.1.12,NA,4.2069835927639884e-4,#EB6046
6,432,P0.1,BQ.1,NA,4.2069835927639884e-4,#EB6046
6,432,P0.5,BQ.1,BQ.1,4.2069835927639884e-4,#EB6046
6,432,P1,BQ.1,BQ.1,4.2069835927639884e-4,#EB6046
6,432,P5,BA.5,BA.5,4.2069835927639884e-4,#EB6046
3,433,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,433,Nextclade_pango,BQ.1.13,NA,2.1034917963819942e-4,#EB6046
3,433,P0.1,BQ.1,NA,2.1034917963819942e-4,#EB6046
3,433,P0.5,BQ.1,BQ.1,2.1034917963819942e-4,#EB6046
3,433,P1,BQ.1,BQ.1,2.1034917963819942e-4,#EB6046
3,433,P5,BA.5,BA.5,2.1034917963819942e-4,#EB6046
2,434,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,434,Nextclade_pango,BQ.1.15,NA,1.4023278642546626e-4,#EB6046
2,434,P0.1,BQ.1,NA,1.4023278642546626e-4,#EB6046
2,434,P0.5,BQ.1,BQ.1,1.4023278642546626e-4,#EB6046
2,434,P1,BQ.1,BQ.1,1.4023278642546626e-4,#EB6046
2,434,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
1,435,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,435,Nextclade_pango,BQ.1.22,NA,7.011639321273313e-5,#EB6046
1,435,P0.1,BQ.1,NA,7.011639321273313e-5,#EB6046
1,435,P0.5,BQ.1,BQ.1,7.011639321273313e-5,#EB6046
1,435,P1,BQ.1,BQ.1,7.011639321273313e-5,#EB6046
1,435,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,436,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,436,Nextclade_pango,BQ.1.23,NA,7.011639321273313e-5,#EB6046
1,436,P0.1,BQ.1,NA,7.011639321273313e-5,#EB6046
1,436,P0.5,BQ.1,BQ.1,7.011639321273313e-5,#EB6046
1,436,P1,BQ.1,BQ.1,7.011639321273313e-5,#EB6046
1,436,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
2,437,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,437,Nextclade_pango,BQ.1.30,NA,1.4023278642546626e-4,#EB6046
2,437,P0.1,BQ.1,NA,1.4023278642546626e-4,#EB6046
2,437,P0.5,BQ.1,BQ.1,1.4023278642546626e-4,#EB6046
2,437,P1,BQ.1,BQ.1,1.4023278642546626e-4,#EB6046
2,437,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
5,438,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,438,Nextclade_pango,BQ.1.5,NA,3.505819660636657e-4,#EB6046
5,438,P0.1,BQ.1,NA,3.505819660636657e-4,#EB6046
5,438,P0.5,BQ.1,BQ.1,3.505819660636657e-4,#EB6046
5,438,P1,BQ.1,BQ.1,3.505819660636657e-4,#EB6046
5,438,P5,BA.5,BA.5,3.505819660636657e-4,#EB6046
10,439,clade_who,Omicron,Omicron,7.011639321273314e-4,#EB6046
10,439,Nextclade_pango,BQ.1.6,NA,7.011639321273314e-4,#EB6046
10,439,P0.1,BQ.1,NA,7.011639321273314e-4,#EB6046
10,439,P0.5,BQ.1,BQ.1,7.011639321273314e-4,#EB6046
10,439,P1,BQ.1,BQ.1,7.011639321273314e-4,#EB6046
10,439,P5,BA.5,BA.5,7.011639321273314e-4,#EB6046
2,440,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,440,Nextclade_pango,BQ.1.8,NA,1.4023278642546626e-4,#EB6046
2,440,P0.1,BQ.1,NA,1.4023278642546626e-4,#EB6046
2,440,P0.5,BQ.1,BQ.1,1.4023278642546626e-4,#EB6046
2,440,P1,BQ.1,BQ.1,1.4023278642546626e-4,#EB6046
2,440,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
131,441,clade_who,Omicron,Omicron,0.009185247510868041,#EB6046
131,441,Nextclade_pango,BQ.1.1,NA,0.009185247510868041,#EB6046
131,441,P0.1,BQ.1.1,NA,0.009185247510868041,#EB6046
131,441,P0.5,BQ.1.1,BQ.1.1,0.009185247510868041,#EB6046
131,441,P1,BQ.1.1,BQ.1.1,0.009185247510868041,#EB6046
131,441,P5,BA.5,BA.5,0.009185247510868041,#EB6046
1,442,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,442,Nextclade_pango,BQ.1.1.1,NA,7.011639321273313e-5,#EB6046
1,442,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,442,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,442,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,442,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,443,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,443,Nextclade_pango,BQ.1.1.13,NA,7.011639321273313e-5,#EB6046
1,443,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,443,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,443,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,443,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,444,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,444,Nextclade_pango,BQ.1.1.15,NA,7.011639321273313e-5,#EB6046
1,444,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,444,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,444,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,444,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
2,445,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,445,Nextclade_pango,BQ.1.1.18,NA,1.4023278642546626e-4,#EB6046
2,445,P0.1,BQ.1.1,NA,1.4023278642546626e-4,#EB6046
2,445,P0.5,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,445,P1,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,445,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
2,446,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,446,Nextclade_pango,BQ.1.1.22,NA,1.4023278642546626e-4,#EB6046
2,446,P0.1,BQ.1.1,NA,1.4023278642546626e-4,#EB6046
2,446,P0.5,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,446,P1,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,446,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
5,447,clade_who,Omicron,Omicron,3.505819660636657e-4,#EB6046
5,447,Nextclade_pango,BQ.1.1.25,NA,3.505819660636657e-4,#EB6046
5,447,P0.1,BQ.1.1,NA,3.505819660636657e-4,#EB6046
5,447,P0.5,BQ.1.1,BQ.1.1,3.505819660636657e-4,#EB6046
5,447,P1,BQ.1.1,BQ.1.1,3.505819660636657e-4,#EB6046
5,447,P5,BA.5,BA.5,3.505819660636657e-4,#EB6046
1,448,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,448,Nextclade_pango,BQ.1.1.27,NA,7.011639321273313e-5,#EB6046
1,448,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,448,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,448,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,448,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
11,449,clade_who,Omicron,Omicron,7.712803253400645e-4,#EB6046
11,449,Nextclade_pango,BQ.1.1.3,NA,7.712803253400645e-4,#EB6046
11,449,P0.1,BQ.1.1,NA,7.712803253400645e-4,#EB6046
11,449,P0.5,BQ.1.1,BQ.1.1,7.712803253400645e-4,#EB6046
11,449,P1,BQ.1.1,BQ.1.1,7.712803253400645e-4,#EB6046
11,449,P5,BA.5,BA.5,7.712803253400645e-4,#EB6046
1,450,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,450,Nextclade_pango,BQ.1.1.32,NA,7.011639321273313e-5,#EB6046
1,450,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,450,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,450,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,450,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,451,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,451,Nextclade_pango,BQ.1.1.42,NA,7.011639321273313e-5,#EB6046
1,451,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,451,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,451,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,451,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
2,452,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,452,Nextclade_pango,BQ.1.1.5,NA,1.4023278642546626e-4,#EB6046
2,452,P0.1,BQ.1.1,NA,1.4023278642546626e-4,#EB6046
2,452,P0.5,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,452,P1,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,452,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
4,453,clade_who,Omicron,Omicron,2.804655728509325e-4,#EB6046
4,453,Nextclade_pango,BQ.1.1.51,NA,2.804655728509325e-4,#EB6046
4,453,P0.1,BQ.1.1,NA,2.804655728509325e-4,#EB6046
4,453,P0.5,BQ.1.1,BQ.1.1,2.804655728509325e-4,#EB6046
4,453,P1,BQ.1.1,BQ.1.1,2.804655728509325e-4,#EB6046
4,453,P5,BA.5,BA.5,2.804655728509325e-4,#EB6046
2,454,clade_who,Omicron,Omicron,1.4023278642546626e-4,#EB6046
2,454,Nextclade_pango,BQ.1.1.52,NA,1.4023278642546626e-4,#EB6046
2,454,P0.1,BQ.1.1,NA,1.4023278642546626e-4,#EB6046
2,454,P0.5,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,454,P1,BQ.1.1,BQ.1.1,1.4023278642546626e-4,#EB6046
2,454,P5,BA.5,BA.5,1.4023278642546626e-4,#EB6046
1,455,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,455,Nextclade_pango,BQ.1.1.58,NA,7.011639321273313e-5,#EB6046
1,455,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,455,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,455,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,455,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,456,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,456,Nextclade_pango,BQ.1.1.6,NA,7.011639321273313e-5,#EB6046
1,456,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,456,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,456,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,456,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
11,457,clade_who,Omicron,Omicron,7.712803253400645e-4,#EB6046
11,457,Nextclade_pango,BQ.1.1.68,NA,7.712803253400645e-4,#EB6046
11,457,P0.1,BQ.1.1,NA,7.712803253400645e-4,#EB6046
11,457,P0.5,BQ.1.1,BQ.1.1,7.712803253400645e-4,#EB6046
11,457,P1,BQ.1.1,BQ.1.1,7.712803253400645e-4,#EB6046
11,457,P5,BA.5,BA.5,7.712803253400645e-4,#EB6046
1,458,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,458,Nextclade_pango,BQ.1.1.7,NA,7.011639321273313e-5,#EB6046
1,458,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,458,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,458,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,458,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
3,459,clade_who,Omicron,Omicron,2.1034917963819942e-4,#EB6046
3,459,Nextclade_pango,DN.2,NA,2.1034917963819942e-4,#EB6046
3,459,P0.1,BQ.1.1,NA,2.1034917963819942e-4,#EB6046
3,459,P0.5,BQ.1.1,BQ.1.1,2.1034917963819942e-4,#EB6046
3,459,P1,BQ.1.1,BQ.1.1,2.1034917963819942e-4,#EB6046
3,459,P5,BA.5,BA.5,2.1034917963819942e-4,#EB6046
1,460,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,460,Nextclade_pango,DR.2,NA,7.011639321273313e-5,#EB6046
1,460,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,460,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,460,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,460,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,461,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,461,Nextclade_pango,EF.1.2,NA,7.011639321273313e-5,#EB6046
1,461,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,461,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,461,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,461,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
1,462,clade_who,Omicron,Omicron,7.011639321273313e-5,#EB6046
1,462,Nextclade_pango,EZ.1,NA,7.011639321273313e-5,#EB6046
1,462,P0.1,BQ.1.1,NA,7.011639321273313e-5,#EB6046
1,462,P0.5,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,462,P1,BQ.1.1,BQ.1.1,7.011639321273313e-5,#EB6046
1,462,P5,BA.5,BA.5,7.011639321273313e-5,#EB6046
17,463,clade_who,Omicron,Omicron,0.0011919786846164634,#EB6046
