ASSEMBLY_RUN,SAMPLE_NAME,ct_modified,Prefilt_reads,set,ASSEMBLY_QUALITY
FAV93129_01,PV87302,24.074977395,7721,BM,Passed
FAV93129_01,PV87303,25.804333614999997,1609,BM,Passed
FAV93129_01,PV87311,17.14064506,56657,ALL,Passed
FAV93129_01,PV87313,25.389932,1121,ALL,Passed
FAV93129_01,PV87315,29.586455965,569,ALL,Passed
FAV93129_01,PV87318,18.98120527,32552,ALL,Passed
FAV93129_01,PV87319,22.98898885,15223,ALL,Passed
FAV95779_01,PV87321,26.05182855,640,ALL,Failed
FAV95779_01,PV87323,15.428065485,123335,ALL,Passed
FAV95779_01,PV87327,22.6,24077,ALL,Passed
FAV95779_01,PV87333,27.03966851,1652,ALL,Passed
FAV95779_01,PV87334,15.57647107,7384,ALL,Passed
FAV95779_01,PV87336,17.3,24688,ALL,Passed
FAV95779_01,PV87337,17.2,55964,ALL,Passed
FAV95779_01,PV87338,27.33655416,5231,ALL,Passed
FAV95779_01,PV87339,25.48730012,8350,BM,Passed
FAV95779_01,PV87340,22.191818165,269,BM,Passed
FAV95779_01,PV87342,18.024006585000002,93615,ALL,Passed
FAV95779_01,PV87343,21.833090555,56972,ALL,Passed
FAV95779_01,PV87349,20.7,1127,ALL,Passed
FAV95779_01,PV87365,26.93699471,142,ALL,Failed
FAV95779_01,PV87368,20.9,3082,ALL,Passed
FAV95779_01,PV87372,30.290410299999998,97,ALL,Failed
FAV95779_01,PV87375,23.3,183,ALL,Passed
FAV95779_01,PV87379,22.637706424999998,32638,ALL,Passed
FAV95779_01,PV87384,28.06536158,249,ALL,Passed
FAV95779_01,PV87388,21.54776847,28402,ALL,Passed
FAV95779_01,PV87390,21.7,15167,ALL,Passed
FAV95779_01,PV87402,25.4680788,6102,ALL,Passed
FAV95779_01,PV87403,30.19232708,663,ALL,Passed
FAV95779_01,PV87404,24.932191324999998,9556,ALL,Passed
FAV95779_01,PV87407,18.65747186,86724,ALL,Passed
FAV95779_01,PV87408,24.556210890000003,288,ALL,Passed
FAV95779_01,PV87410,22.838729455,340,ALL,Passed
FAV95779_01,PV87411,25.198575875000003,2788,ALL,Passed
FAV95779_01,PV87413,25.81603896,3164,ALL,Passed
FAV95779_01,PV87414,16.645485555,89796,ALL,Passed
FAV95779_01,PV87417,16.23991367,94032,ALL,Passed
FAV95779_01,PV87420,25.8,463,ALL,Passed
FAV95779_01,PV87424,13.849235409999999,22290,ALL,Passed
FAV95779_01,PV87425,16.888522074999997,46862,ALL,Passed
FAV95779_01,PV87428,25,842,ALL,Passed
FAV95779_01,PV87432,26,91,ALL,Failed
FAV95779_01,PV87435,18.3,28662,ALL,Passed
FAV95779_01,PV87436,17.6,26472,ALL,Passed
FAV95779_01,PV87443,13.6,65851,ALL,Passed
FAV95779_01,PV87444,20.8,3823,ALL,Passed
FAV95779_01,PV87449,20.7,9963,ALL,Passed
FAV95779_01,PV87450,20.7,5551,ALL,Passed
FAV95779_01,PV87451,16.4,1302,ALL,Passed
FAV95779_01,PV87457,17.6,1390,ALL,Passed
FAV95779_01,PV87458,22.013590565,238,ALL,Failed
FAV95779_01,PV87461,18.6,28948,ALL,Passed
FAV95779_01,PV87465,14.4,64888,ALL,Passed
FAV95779_01,PV87467,26.8,196,ALL,Passed
FAV95779_01,PV87471,21.8,535,ALL,Passed
FAV95779_01,PV87472,18.794197995,12114,ALL,Passed
FAV95779_01,PV87485,25.79556718,252,ALL,Passed
FAV95779_01,PV87497,22.5,7370,ALL,Passed
FAV95779_01,PV87498,14.711828115,46133,ALL,Passed
FAV95779_01,PV87499,23.4,428,ALL,Passed
FAV95779_01,PV87503,18.419389725,678,ALL,Passed
FAV95779_01,PV87509,22.474762335,454,ALL,Passed
FAV95779_01,PV87512,25.70282654,286,ALL,Passed
FAV95748_01,PV87513,38.07110936,323,ALL,Passed
FAV95748_01,PV87515,22,75854,ALL,Passed
FAV95748_01,PV87517,18.83497873,64574,ALL,Passed
FAV95748_01,PV87518,27.40895515,21413,ALL,Passed
FAV95748_01,PV87519,20.108593284999998,92087,ALL,Passed
FAV95748_01,PV87520,26.40456387,2178,ALL,Passed
FAV95748_01,PV87522,23.9,10414,ALL,Passed
FAV95748_01,PV87524,32.651335305,616,ALL,Failed
FAV95748_01,PV87526,23.837509855,8704,ALL,Passed
FAV95748_01,PV87533,25.2,5123,BM,Passed
FAV95748_01,PV87534,22.50560572,26244,ALL,Passed
FAV95748_01,PV87536,12.79764999,163674,ALL,Passed
FAV95748_01,PV87537,20.8,103358,ALL,Passed
FAV95748_01,PV87539,15.1,165739,BM,Passed
FAV95748_01,PV87541,20.8,79616,ALL,Passed
FAV95748_01,PV87542,24.191666169999998,24678,ALL,Passed
FAV95748_01,PV87549,38.34309798,387,ALL,Passed
FAV95748_01,PV87553,27.266740305,3576,ALL,Passed
FAV95748_01,PV87554,25.68125938,4952,ALL,Passed
FAV95748_01,PV87555,40.36666666666667,408,ALL,Failed
FAV95748_01,PV87556,29.333333333333332,348,ALL,Passed
FAV95748_01,PV87558,20.8,86447,ALL,Passed
FAV95748_01,PV87559,23.2,19404,ALL,Passed
FAV95748_01,PV87561,28.9,1090,ALL,Passed
FAV95748_01,PV87566,20.591957415,64820,ALL,Passed
FAV95748_01,PV87568,20.179612945,30850,ALL,Passed
FAV95748_01,PV87569,18,23499,ALL,Passed
FAV95748_01,PV87570,22.579114285000003,28641,ALL,Passed
FAV95748_01,PV87572,18.040286695,80763,ALL,Passed
FAV95748_01,PV87573,19.242270304999998,60558,ALL,Passed
FAV95748_01,PV87578,37.519982345,954,ALL,Passed
FAV95748_01,PV87581,28.987223,244,ALL,Passed
FAV95748_01,PV87584,26.6,147,ALL,Failed
FAV95748_01,PV87586,27.13194615,1407,ALL,Passed
FAV95748_01,PV87588,20.7,22120,BM,Passed
FAV95748_01,PV87591,31.02838875,199,ALL,Failed
FAV95748_01,PV87593,NA,19902,ALL,Passed
FAV95748_01,PV87596,37.335159765,1036,ALL,Passed
FAV95748_01,PV87597,24.24255208,10237,ALL,Passed
FAV95748_01,PV87599,22.78643227,369,ALL,Passed
FAV95748_01,PV87600,25.778361785,2396,ALL,Passed
FAV95748_01,PV87601,27.57652384,179,ALL,Passed
FAV95748_01,PV87603,29.858603525,147,ALL,Failed
FAW42338_01,PV87608,16.787694925,45885,ALL,Passed
FAW42338_01,PV87614,22.390830049999998,1877,ALL,Passed
FAW42338_01,PV87617,26.68752731,498,ALL,Passed
FAW42338_01,PV87620,25.05288735,619,ALL,Passed
FAW42338_01,PV87622,30.084739114999998,68,ALL,Failed
FAW42338_01,PV87623,20.9,14191,ALL,Passed
FAW42338_01,PV87626,15.947128385000001,84632,ALL,Passed
FAW42338_01,PV87627,19.9,31681,ALL,Passed
FAW42338_01,PV87628,17.36554554,48583,ALL,Passed
FAW42338_01,PV87629,26.003237415,726,ALL,Passed
FAW42338_01,PV87631,17.9,48522,ALL,Passed
FAW42338_01,PV87633,27.41958932,263,ALL,Passed
FAW42338_01,PV87636,28.555441725,1839,ALL,Passed
FAW42338_01,PV87637,18.408417735,27450,ALL,Passed
FAW42338_01,PV87639,25.312887435,2077,ALL,Passed
FAW42338_01,PV87640,26.005701700000003,164,ALL,Failed
FAW42338_01,PV87646,24.848133065,2704,ALL,Passed
FAW42338_01,PV87651,17.2,49764,ALL,Passed
FAW42338_01,PV87656,18.4,22441,ALL,Passed
FAW42338_01,PV87657,26.238817660000002,275,ALL,Passed
FAW42338_01,PV87659,21.960695389999998,9445,ALL,Passed
FAW42338_01,PV87666,28.26654002,320,BM,Passed
FAW42338_01,PV87667,18.8,45853,ALL,Passed
FAW42338_01,PV87670,24.6,685,ALL,Passed
FAW42338_01,PV87675,18.97719156,37971,ALL,Passed
FAW42338_01,PV87677,21.00478432,23337,BM,Passed
FAW42338_01,PV87678,23.07526766,10822,BM,Passed
FAW42338_01,PV87679,23.2,5664,ALL,Passed
FAW42338_01,PV87682,20.250786044999998,49601,ALL,Passed
FAW42338_01,PV87684,24.645672705,2184,ALL,Passed
FAW42338_01,PV87688,23.17773706,6372,BM,Passed
FAW42338_01,PV87689,25.440142765,4269,ALL,Passed
FAW42338_01,PV87693,22.441959695,16670,ALL,Passed
FAW42338_01,PV87695,18.834068690000002,32536,ALL,Passed
FAW42421_01,PV87701,22.40924734,3074,ALL,Passed
FAW42338_01,PV87703,20.962667675,36504,ALL,Passed
FAW42421_01,PV87705,23.5,572,ALL,Passed
FAW42338_01,PV87707,12.60325875,47973,ALL,Passed
FAW42421_01,PV87708,21.735843345,11955,ALL,Passed
FAW42338_01,PV87714,23.28,5735,ALL,Passed
FAW42338_01,PV87715,33.1,226,ALL,Passed
FAW42338_01,PV87716,23.27162591,5158,ALL,Passed
FAW42338_01,PV87721,27.850935739999997,637,ALL,Passed
FAW42338_01,PV87722,21.9,20634,ALL,Passed
FAW42338_01,PV87724,31.1736383,108,ALL,Failed
FAW42338_01,PV87726,21.3,12142,ALL,Passed
FAW42338_01,PV87728,19.8,46771,ALL,Passed
FAW42421_01,PV87729,17.635177419999998,20249,ALL,Passed
FAW42421_01,PV87730,27.325760465000002,177,ALL,Passed
FAW42338_01,PV87731,25.4,863,ALL,Passed
FAW42338_01,PV87740,28.231579525,230,ALL,Passed
FAW42338_01,PV87742,25.585839200000002,1847,ALL,Passed
FAW42338_01,PV87747,25.396362170000003,2434,ALL,Passed
FAW42338_01,PV87748,30.419203584999998,346,ALL,Passed
FAW42421_01,PV87753,19,16437,ALL,Passed
FAW42421_01,PV87755,28.35121912,249,ALL,Passed
FAW42338_01,PV87761,22.6,6578,ALL,Passed
FAW42338_01,PV87764,17.94092442,27562,ALL,Passed
FAW42338_01,PV87769,23.220899875,9377,ALL,Passed
FAW42338_01,PV87770,20.404765265,35068,ALL,Passed
FAW42338_01,PV87772,22.127084574999998,39728,ALL,Passed
FAW42338_01,PV87774,25.345444649999997,8451,ALL,Passed
FAW42338_01,PV87775,25.580255610000002,4403,ALL,Passed
FAW42338_01,PV87776,27.979335964999997,12101,ALL,Passed
FAW42338_01,PV87777,23.20318537,29636,ALL,Passed
FAW42338_01,PV87778,29.06965384,146,ALL,Failed
FAW42421_01,PV87780,24.22688953,1130,ALL,Passed
FAW42338_01,PV87782,25.538404970000002,1813,ALL,Passed
FAW42421_01,PV87783,18.321026725,46328,ALL,Passed
FAW42421_01,PV87785,18.3,17808,ALL,Passed
FAW42421_01,PV87786,22.914816895,6214,ALL,Passed
FAW42421_01,PV87789,19.61022938,15604,ALL,Passed
FAW42421_01,PV87791,22.2,3654,ALL,Passed
FAW42421_01,PV87794,18.3,27524,ALL,Passed
FAW42421_01,PV87798,29.474256165,1439,ALL,Passed
FAW42421_01,PV87799,20.6,12073,ALL,Passed
FAW42421_01,PV87801,27.101316575,614,BM,Passed
FAW42421_01,PV87805,NA,2798,ALL,Passed
FAW42421_01,PV87816,16.855900165,53372,ALL,Passed
FAW42421_01,PV87819,25.3,354,ALL,Passed
FAW42421_01,PV87820,16.2,7311,ALL,Passed
FAW42421_01,PV87821,NA,3633,ALL,Passed
FAW42421_01,PV87823,19.5,14948,BM,Passed
FAW42421_01,PV87826,37.268143925,97,ALL,Failed
FAW42421_01,PV87828,18.6,19221,ALL,Passed
FAW42421_01,PV87830,17.6,11872,ALL,Passed
FAW42421_01,PV87832,17.121044920000003,62425,BM,Passed
FAW42421_01,PV87833,14.871956610000002,55708,ALL,Passed
FAW42421_01,PV87835,18.4,13118,ALL,Passed
FAW42421_01,PV87837,21.46666666666667,9901,ALL,Passed
FAW42421_01,PV87839,16.3,9187,BM,Passed
FAW42421_01,PV87842,22.5,5922,ALL,Passed
FAW42421_01,PV87844,24,8027,ALL,Passed
FAW42421_01,PV87846,24.702594055,1004,BM,Passed
FAW42421_01,PV87847,20.67095509,27510,ALL,Passed
FAW42421_01,PV87851,NA,542,ALL,Passed
FAW42421_01,PV87853,27.83270907,319,ALL,Passed
FAW42421_01,PV87855,20.7,5205,BM,Passed
FAW42421_01,PV87858,25.483616625,30444,BM,Passed
FAW42421_01,PV87862,35.6338935,718,ALL,Passed
FAW42421_01,PV87864,21.6,11519,ALL,Passed
FAW42421_01,PV87867,32.005592475,18166,ALL,Passed
FAW42421_01,PV87869,25.323621105,16044,ALL,Passed
FAW91730_01,PV87871_P1,NA,33827,ALL,Passed
FAW91730_01,PV87871_P2,NA,32778,ALL,Passed
FAW42421_01,PV87873,30.4,28791,ALL,Passed
FAW93032_01,PV87876,16.1,63124,BM,Passed
FAW93032_01,PV87879,23.2,3859,ALL,Passed
FAW93032_01,PV87883,20.70325864,54345,BM,Passed
FAW93032_01,PV87887,15.81573281,101950,ALL,Passed
FAW93032_01,PV87894,14.72078654,82975,ALL,Passed
FAW93032_01,PV87895,15.82576519,86902,ALL,Passed
FAW93032_01,PV87896,NA,3915,ALL,Passed
FAW93032_01,PV87897,14.6,129054,BM,Passed
FAW93032_01,PV87903,19.05272024,54233,ALL,Passed
FAW93032_01,PV87906,19.7,23557,ALL,Passed
FAW93032_01,PV87916,14.3,101851,ALL,Passed
FAW93032_01,PV87919,20.1,31278,ALL,Passed
FAW93032_01,PV87921,14.7,121703,BM,Passed
FAW93032_01,PV87925,14.452976920000001,130011,ALL,Passed
FAW93032_01,PV87927,22.3,15576,ALL,Passed
FAW93032_01,PV87933,15.24387965,78199,BM,Passed
FAW93032_01,PV87937,20.191373755,85704,ALL,Passed
FAW93032_01,PV87938,21.136047725,15721,ALL,Passed
FAW93032_01,PV87940,21.8,23266,ALL,Passed
FAW93032_01,PV87941,18.503230655,62452,ALL,Passed
FAW93032_01,PV87942,20.559891535,15036,ALL,Passed
FAW93032_01,PV87943,17.735176189999997,63159,ALL,Passed
FAW93032_01,PV87944,24.753796819999998,11768,ALL,Passed
FAW93032_01,PV87946,17.819307735000002,50917,BM,Passed
FAW93032_01,PV87947,21,19499,ALL,Passed
FAW93032_01,PV87950,21.7,11534,BM,Passed
FAW93032_01,PV87961,21.2223861,11700,BM,Passed
FAW93032_01,PV87962,24.66765292,3870,ALL,Passed
FAW91730_01,PV87971,16.4293565,168638,BM,Passed
FAW91730_01,PV87976,19.1,34276,BM,Passed
FAW91730_01,PV87978,18.7,19279,BM,Passed
FAW91730_01,PV87980,24.00945083,3607,BM,Passed
FAW91730_01,PV87982,19.70723651,27423,BM,Passed
FAW91730_01,PV87983,17.764011555,49129,BM,Passed
FAW91730_01,PV87987,22.354615459999998,12277,BM,Passed
FAX05916_01,PV87987_P1,NA,91938,BM,Passed
FAW91730_01,PV87988,24.409531604999998,8057,ALL,Passed
FAW91730_01,PV87990,18.25202381,34597,BM,Passed
FAW91730_01,PV87992,21.98442785,20332,BM,Passed
FAW91730_01,PV87993,24.61248413,1513,BM,Passed
FAW91730_01,PV87997,22.1,26071,BM,Passed
FAW91730_01,PV87998,20.228890455,35112,BM,Passed
FAW91730_01,PV88003,18.668182035,75096,ALL,Passed
FAW91730_01,PV88005,21.7,20006,BM,Passed
FAW91730_01,PV88006,15.6850652,77488,BM,Passed
FAW91730_01,PV88007,19.8,12303,BM,Passed
FAX05916_01,PV88007_P1,NA,4155,BM,Passed
FAW91730_01,PV88009,23.8,2619,BM,Passed
FAW91730_01,PV88010,17.18836929,12588,BM,Passed
FAW91730_01,PV88011,27.37290773,41800,BM,Passed
FAW91730_01,PV88013,25.19275297,567,BM,Passed
FAW91730_01,PV88016,20.504648345,6988,BM,Passed
FAW91730_01,PV88017,24.7,290,BM,Passed
FAW91730_01,PV88018,24.38047101,576,BM,Passed
FAW91730_01,PV88019,14.7,223806,BM,Passed
FAW91730_01,PV88020,19.86342407,45839,ALL,Passed
FAW91730_01,PV88022,NA,14206,BM,Passed
FAW91730_01,PV88023,29.54799056,189,ALL,Failed
FAW91730_01,PV88026,18.5,21239,BM,Passed
FAW91730_01,PV88027,21.262716015000002,48453,BM,Passed
FAW91730_01,PV88028,25.411528965000002,2719,ALL,Passed
FAW91730_01,PV88029,18.7,83771,BM,Passed
FAW91730_01,PV88030,23.996120655,8063,BM,Passed
FAW91730_01,PV88031,19.95181543,25974,BM,Passed
FAW91730_01,PV88033,23.1,8444,BM,Passed
FAW91730_01,PV88034,NA,42904,BM,Passed
FAW91730_01,PV88035,24.587675595,2401,ALL,Passed
FAW91730_01,PV88036,19.904896405000002,88135,BM,Passed
FAW91730_01,PV88037,25.2,4606,BM,Passed
FAW91730_01,PV88038,17.36668153,55896,ALL,Passed
FAW91730_01,PV88039,19,47798,BM,Passed
FAW91730_01,PV88040,39.349999999999994,485,ALL,Passed
FAW91730_01,PV88041,18.8,32096,BM,Passed
FAW91730_01,PV88042,23,1469,BM,Passed
FAW91730_01,PV88044,27.90019046,363,BM,Passed
FAW91730_01,PV88047,25.332558605,3460,BM,Passed
FAW91730_01,PV88052,21.742146130000002,43648,BM,Passed
FAW91730_01,PV88055,18.12327826,72792,BM,Passed
FAW91730_01,PV88056,20.548250955,34960,BM,Passed
FAW91730_01,PV88058,30.429551135,839,ALL,Passed
FAW91730_01,PV88059,24.23924612,29606,BM,Passed
FAW91730_01,PV88060,25.687277975,1236,BM,Passed
FAW91730_01,PV88064,32.104570915,269,ALL,Passed
FAT04144_01,PV88068,20.2,54192,ALL,Passed
FAT04144_01,PV88069,21.3,1759,ALL,Passed
FAT04144_01,PV88070,22.8,12741,BM,Passed
FAT04144_01,PV88074,28.602770120000002,92,ALL,Failed
FAT04144_01,PV88077,24,8189,ALL,Passed
FAT04144_01,PV88078,20.234573005,41511,ALL,Passed
FAT04144_01,PV88079,NA,1537,ALL,Passed
FAT04144_01,PV88080,24.015042115,9090,ALL,Passed
FAT04144_01,PV88082,21.339167445,11550,ALL,Passed
FAT04144_01,PV88084,15.5,98045,ALL,Passed
FAT04144_01,PV88085,NA,121253,ALL,Passed
FAT04144_01,PV88088,22.29057349,29170,ALL,Passed
FAT04144_01,PV88089,NA,10026,ALL,Passed
FAT04144_01,PV88090,22.89637508,27919,ALL,Passed
FAT04144_01,PV88091,NA,71048,ALL,Passed
FAT04144_01,PV88097,19.682268094999998,52722,ALL,Passed
FAT04144_01,PV88098,25.11786227,7170,ALL,Passed
FAT04144_01,PV88102,24.490265445,1069,ALL,Passed
FAT04144_01,PV88103,21.3,29688,ALL,Passed
FAT04144_01,PV88105,29.78968147,206,BM,Passed
FAT04144_01,PV88109,28.179194595,798,ALL,Passed
FAT04144_01,PV88112,21.669549445,1694,ALL,Passed
FAT04144_01,PV88113,24.576882325,1533,ALL,Passed
FAT04144_01,PV88114,19.178781139999998,16481,ALL,Passed
FAT04144_01,PV88116,NA,36141,ALL,Passed
FAT04144_01,PV88117,20.5,44218,ALL,Passed
FAT04144_01,PV88118,21.3,9407,ALL,Passed
FAT04144_01,PV88119,20.711166125,49093,ALL,Passed
FAT04144_01,PV88122,20.18172774,59431,ALL,Passed
FAT04144_01,PV88124,18.1,44237,ALL,Passed
FAT04144_01,PV88125,NA,52581,BM,Passed
FAT04144_01,PV88126,14.162135809999999,79298,ALL,Passed
FAT04144_01,PV88127,17.7,35215,BM,Passed
FAT04144_01,PV88128,24.7,2333,ALL,Passed
FAT04144_01,PV88129,18.5,35285,BM,Passed
FAT04144_01,PV88132,23.52069998,13594,ALL,Passed
FAT04144_01,PV88133,13.878760410000002,104053,BM,Passed
FAT04144_01,PV88134,28.124797255,878,ALL,Passed
FAT04144_01,PV88136,26.835480994999998,433,ALL,Passed
FAT04144_01,PV88138,25.295827285,3253,ALL,Passed
FAT04144_01,PV88140,14.9,82968,ALL,Passed
FAT04144_01,PV88141,NA,55432,ALL,Passed
FAT04144_01,PV88142,26.306019905,721,ALL,Passed
FAT04144_01,PV88143,14.1,54796,ALL,Passed
FAT04144_01,PV88144,NA,6748,ALL,Passed
FAT04144_01,PV88148,20.4,8051,BM,Passed
FAT04144_01,PV88149,14.390015415,45975,BM,Passed
FAT04144_01,PV88150,24.966666666666665,3114,ALL,Passed
FAT04144_01,PV88151,39.2426606,200,ALL,Failed
FAT04144_01,PV88152,NA,47350,ALL,Passed
FAT04144_01,PV88153,27.4,270,ALL,Passed
FAT04144_01,PV88155,32.121546710000004,2159,ALL,Passed
FAT04144_01,PV88156,23.707953789999998,5242,ALL,Passed
FAX05916_01,PV88158,NA,109719,ALL,Passed
FAX05916_01,PV88162,14.4,61033,ALL,Passed
FAX05916_01,PV88164,16.17445521,79504,ALL,Passed
FAX05916_01,PV88168,14.391596935,95296,ALL,Passed
FAX05916_01,PV88172,18.60624217,62866,ALL,Passed
FAX05916_01,PV88173,21.2,31919,ALL,Passed
FAX05916_01,PV88176,18.894040755,95136,ALL,Passed
FAX05916_01,PV88178,16.59050402,65900,ALL,Passed
FAX05916_01,PV88179,16.5,52424,ALL,Passed
FAX05916_01,PV88181,18.9,28131,ALL,Passed
FAX05916_01,PV88182,14.9,78590,ALL,Passed
FAX05916_01,PV88183,17.9,70316,ALL,Passed
FAX05916_01,PV88184,17.6,83766,ALL,Passed
FAX05916_01,PV88189,22.8,622,ALL,Passed
FAX05916_01,PV88193,16.6,78266,ALL,Passed
FAX05916_01,PV88194,15.400438155,77881,ALL,Passed
FAX05916_01,PV88197,14.413503535,74552,ALL,Passed
FAX05916_01,PV88199,24.019482635,1840,ALL,Passed
FAX05916_01,PV88200,16.5,81030,ALL,Passed
FAX05916_01,PV88205,18.624161075,31755,ALL,Passed
FAX05916_01,PV88206,14.9,3123,ALL,Passed
FAX05916_01,PV88207,22.661517565,462,ALL,Passed
FAX05916_01,PV88208,18.392732234999997,96059,ALL,Passed
FAX05916_01,PV88211,24.005926355,310,ALL,Passed
FAX05916_01,PV88213,24.658728314999998,238,ALL,Passed
FAX05916_01,PV88214,19.214831269999998,1487,ALL,Passed
FAX05916_01,PV88217,20.1,30659,BM,Passed
FAX05916_01,PV88218,23.668609115,21153,ALL,Passed
FAX05916_01,PV88220,24.083491780000003,817,ALL,Passed
FAX05916_01,PV88221,16.3,81233,BM,Passed
FAX05916_01,PV88222,23.23925248,71,ALL,Failed
FAX05916_01,PV88223,15.037577765,61120,ALL,Passed
FAX05916_01,PV88224,22.2,18461,BM,Passed
FAX05916_01,PV88225,24.514865874999998,2730,ALL,Passed
FAX05916_01,PV88227,24,12378,BM,Passed
FAX05916_01,PV88240,19.64899478,109624,ALL,Passed
FAX05916_01,PV88243,24.124012425,60,ALL,Failed
FAX05916_01,PV88244,23.001159084999998,25810,ALL,Passed
FAX05916_01,PV88250,17.868922419999997,29027,ALL,Passed
FAX05916_01,PV88251,22.63649806,36589,ALL,Passed
FAX05916_01,PV88252,19.479730265,38128,ALL,Passed
FAX05673_01,PV88255,12.6,26428,ALL,Passed
FAX05673_01,PV88257,18.3,11446,ALL,Passed
FAW08182_01,PV88275,21.8,3825,ALL,Passed
FAW08182_01,PV88277,21.11992359,15468,ALL,Passed
FAX05673_01,PV88278,20.2,7545,ALL,Passed
FAX05673_01,PV88280,19.2,11520,ALL,Passed
FAW08182_01,PV88282,20.254622085,15125,ALL,Passed
FAW08182_01,PV88284,17.624306005,26935,ALL,Passed
FAX05673_01,PV88294,22.00009594,7593,ALL,Passed
FAX05673_01,PV88295,17.493241525000002,19271,ALL,Passed
FAX05673_01,PV88297,19.457266425,15205,ALL,Passed
FAW08182_01,PV88298,18.6,26525,BM,Passed
FAW08182_01,PV88299,13.9,38151,ALL,Passed
FAX05673_01,PV88303,20.627584515000002,7436,ALL,Passed
FAX05673_01,PV88312,16.8,23109,ALL,Passed
FAW08182_01,PV88316,22.1,3771,ALL,Passed
FAX05673_01,PV88319,23.896981805,3770,ALL,Passed
FAW08182_01,PV88323,21.96775528,15203,ALL,Passed
FAX05673_01,PV88326,20.037306185,15016,ALL,Passed
FAX05673_01,PV88334,20.98986979,7558,ALL,Passed
FAX05673_01,PV88335,21.656413985,7593,ALL,Passed
FAW08182_01,PV88341,23.133369164999998,3772,ALL,Passed
FAX05673_01,PV88343,20.969468409999998,15310,ALL,Passed
FAX05673_01,PV88344,12.704864364999999,30087,ALL,Passed
FAW08182_01,PV88353,21.4,15261,ALL,Passed
FAW08182_01,PV88357,15,49065,BM,Passed
FAW08182_01,PV88363,23.03499709,23007,ALL,Passed
FAW08182_01,PV88364,16.04798567,38570,ALL,Passed
FAW08182_01,PV88366,17.6,26644,ALL,Passed
FAW08182_01,PV88369,22.440448189999998,30741,ALL,Passed
FAW08182_01,PV88374,20.93149924,19046,ALL,Passed
FAW08182_01,PV88376,17.9,19249,ALL,Passed
FAW08182_01,PV88379,18.7,15266,ALL,Passed
FAW08182_01,PV88380,17.5,26602,ALL,Passed
FAW08182_01,PV88383,21.73943389,7578,ALL,Passed
FAW08182_01,PV88384,20,22729,ALL,Passed
FAW08182_01,PV88388,16.566728935,30674,ALL,Passed
FAW08182_01,PV88389,16.7,29892,ALL,Passed
FAW08182_01,PV88395,16.718135035,34669,ALL,Passed
FAW08182_01,PV88396,22.6,3865,ALL,Passed
FAW08182_01,PV88397,21.5,7709,ALL,Passed
FAW08182_01,PV88402,20.02547568,11378,ALL,Passed
FAW08182_01,PV88406,20.9,7660,ALL,Passed
FAW08182_01,PV88411,20.77978188,22581,ALL,Passed
FAW08182_01,PV88413,17.9,29680,ALL,Passed
FAW08182_01,PV88417,18.96294489,37367,ALL,Passed
FAW08182_01,PV88420,18.5,22668,ALL,Passed
FAW08182_01,PV88421,13.3,72488,ALL,Passed
FAW08182_01,PV88424,16,46219,ALL,Passed
FAW08182_01,PV88425,23.85693422,3798,ALL,Passed
FAW08182_01,PV88428,23.435544355,22449,ALL,Passed
FAW08182_01,PV88429,17.4,30296,ALL,Passed
FAW08182_01,PV88431,17.849679875,19215,ALL,Passed
FAW08182_01,PV88432,14.17750553,76966,ALL,Passed
FAW08182_01,PV88433,20.497157785,11633,ALL,Passed
FAW08182_01,PV88437,19.480440355,3832,ALL,Passed
FAW08182_01,PV88440,19.41377,19166,ALL,Passed
FAW08182_01,PV88441,24.41615388,3806,ALL,Passed
FAW08182_01,PV88442,18.2499386,41630,ALL,Passed
FAX05673_01,PV88448,18.1,19062,ALL,Passed
FAX05673_01,PV88449,14.1,25816,ALL,Passed
FAX05673_01,PV88456,16.6,29774,ALL,Passed
FAX05673_01,PV88457,22.9,3800,ALL,Passed
FAX05673_01,PV88458,17.4,18864,ALL,Passed
FAX05673_01,PV88463,19.7,15222,ALL,Passed
FAX05673_01,PV88465,21.3,3827,ALL,Passed
FAX05673_01,PV88466,15.5,26814,ALL,Passed
FAX05673_01,PV88468,16.3,22674,ALL,Passed
FAX05673_01,PV88473,18.5150714,19145,ALL,Passed
FAX05673_01,PV88475,19.5,22862,ALL,Passed
FAX05673_01,PV88476,20.2,11467,ALL,Passed
FAX05673_01,PV88477,12.3,30463,ALL,Passed
FAW08182_01,PV88478,18.4,18641,ALL,Passed
FAX05673_01,PV88481,18.314455600000002,23000,ALL,Passed
FAX05673_01,PV88484,18.1,15156,ALL,Passed
FAX05673_01,PV88485,18.843209780000002,18892,ALL,Passed
FAW08182_01,PV88486,24.063538100000002,7616,ALL,Passed
FAX05673_01,PV88492,14.4,26270,ALL,Passed
FAX05673_01,PV88493,20.5,3716,ALL,Passed
FAW08182_01,PV88494,15.809999999999999,38132,ALL,Passed
FAX05673_01,PV88497,22.8,3749,ALL,Passed
FAX05673_01,PV88499,18.359342845,11211,ALL,Passed
FAX05673_01,PV88501,12.086249859999999,34105,ALL,Passed
FAX05673_01,PV88508,19.3,15337,ALL,Passed
FAX05673_01,PV88512,20.5,15192,ALL,Passed
FAX05673_01,PV88515,19.157408805,19050,ALL,Passed
FAX05673_01,PV88516,22.1,3844,BM,Passed
FAX05673_01,PV88517,20.02288901,15308,ALL,Passed
FAW08182_01,PV88518,15.8,45573,ALL,Passed
