clade_who,lineage_display.final,ASSEMBLY_PIPELINE,week,n,Frequency
Beta,B.1.351,GISAID,2021-03-07,4,0.001876172607879925
Beta,B.1.351,GISAID,2021-04-11,26,0.007690032534753032
Beta,B.1.351,GISAID,2021-03-28,19,0.006085842408712364
Beta,B.1.351,GISAID,2021-04-25,9,0.0050991501416430595
Beta,B.1.351,GISAID,2021-04-04,15,0.004772510340439071
Beta,B.1.351,GISAID,2021-02-14,3,0.0015881418740074113
Beta,B.1.351,GISAID,2021-06-06,3,0.009146341463414634
Beta,B.1.351,GISAID,2021-02-21,1,5.931198102016608e-4
Beta,B.1.351,GISAID,2021-05-09,17,0.016052880075542966
Beta,B.1.351,GISAID,2021-05-23,7,0.010703363914373088
Delta,AY.103,GISAID,2021-12-19,411,0.057490558120016785
Delta,AY.103,GISAID,2021-09-26,469,0.18428290766208252
Delta,AY.103,GISAID,2021-11-28,920,0.2735652691049658
Delta,AY.103,GISAID,2021-09-19,583,0.18721901091843288
Delta,AY.103,GISAID,2021-11-14,814,0.27602577144794843
Delta,AY.103,GISAID,2021-10-31,645,0.2679684254258413
Delta,AY.103,GISAID,2021-08-01,276,0.12410071942446044
Delta,AY.103,GISAID,2022-02-27,3,0.0024410089503661514
Delta,AY.103,GISAID,2021-10-17,539,0.21910569105691058
Delta,AY.103,GISAID,2021-12-05,1084,0.2336710497952145
Delta,AY.103,GISAID,2022-03-13,1,6.765899864682003e-4
Delta,AY.103,GISAID,2021-10-03,524,0.20573223400078525
Delta,AY.103,GISAID,2022-01-30,5,0.0016458196181698486
Delta,AY.103,GISAID,2021-08-29,397,0.16377887788778878
Delta,AY.103,GISAID,2021-10-24,576,0.23310400647511129
Delta,AY.103,GISAID,2022-01-02,80,0.012112036336109008
Delta,AY.103,GISAID,2021-11-21,860,0.28733711994654193
Delta,AY.103,GISAID,2021-11-07,784,0.2814070351758794
Delta,AY.103,GISAID,2021-06-27,8,0.0299625468164794
Delta,AY.103,GISAID,2022-01-16,24,0.0036325109732102314
Delta,AY.103,GISAID,2022-02-13,2,9.671179883945841e-4
Delta,AY.103,GISAID,2021-10-10,422,0.18300086730268864
Delta,AY.103,GISAID,2021-07-25,155,0.09779179810725552
Delta,AY.103,GISAID,2021-08-15,379,0.14285714285714285
Delta,AY.103,GISAID,2021-07-18,98,0.0945945945945946
Delta,AY.103,GISAID,2021-07-04,21,0.05660377358490566
Delta,AY.103,GISAID,2022-01-09,53,0.006378625586713203
Delta,AY.103,GISAID,2022-03-20,3,0.001422475106685633
Delta,AY.103,GISAID,2021-08-08,370,0.12353923205342238
Delta,AY.103,GISAID,2021-08-22,354,0.1336858006042296
Delta,AY.103,GISAID,2022-02-20,3,0.00182370820668693
Delta,AY.103,GISAID,2021-09-12,508,0.19621475473155658
Delta,AY.103,GISAID,2022-03-06,1,8.8261253309797e-4
Delta,AY.103,GISAID,2021-07-11,32,0.045714285714285714
Delta,AY.103,GISAID,2021-09-05,396,0.16323165704863973
Delta,AY.103,GISAID,2022-01-23,5,0.00106315118009781
Delta,AY.103,GISAID,2021-12-26,143,0.025224907391074265
Delta,AY.103,GISAID,2021-12-12,812,0.1418588399720475
Delta,AY.25,GISAID,2021-10-10,191,0.08282740676496098
Delta,AY.25,GISAID,2021-06-06,1,0.003048780487804878
Delta,AY.25,GISAID,2021-08-15,172,0.06483226535996985
Delta,AY.25,GISAID,2021-09-26,214,0.08408644400785854
Delta,AY.25,GISAID,2021-09-12,182,0.07029741212823484
Delta,AY.25,GISAID,2021-12-26,31,0.0054683365672958196
Delta,AY.25,GISAID,2021-08-22,191,0.07212990936555891
Delta,AY.25,GISAID,2021-06-20,2,0.00980392156862745
Delta,AY.25,GISAID,2021-12-12,195,0.034067085953878404
Delta,AY.25,GISAID,2021-06-27,3,0.011235955056179775
Delta,AY.25,GISAID,2021-06-13,3,0.01060070671378092
Delta,AY.25,GISAID,2021-12-19,122,0.0170653238215135
Delta,AY.25,GISAID,2021-08-08,220,0.07345575959933222
Delta,AY.25,GISAID,2021-09-19,251,0.08060372511239564
Delta,AY.25,GISAID,2021-11-07,250,0.08973438621679827
Delta,AY.25,GISAID,2021-07-11,44,0.06285714285714286
Delta,AY.25,GISAID,2021-07-18,85,0.08204633204633205
Delta,AY.25,GISAID,2022-01-16,1,1.5135462388375965e-4
Delta,AY.25,GISAID,2021-10-24,176,0.07122622420072845
Delta,AY.25,GISAID,2021-07-25,114,0.07192429022082018
Delta,AY.25,GISAID,2021-07-04,8,0.0215633423180593
Delta,AY.25,GISAID,2022-01-30,2,6.583278472679394e-4
Delta,AY.25,GISAID,2021-11-14,237,0.08036622583926754
Delta,AY.25,GISAID,2022-01-09,12,0.0014442171139728006
Delta,AY.25,GISAID,2022-01-02,15,0.002271006813020439
Delta,AY.25,GISAID,2021-12-05,250,0.053890924768269025
Delta,AY.25,GISAID,2021-11-28,213,0.06333630686886708
Delta,AY.25,GISAID,2021-09-05,183,0.0754328112118714
Delta,AY.25,GISAID,2021-11-21,228,0.07617774807885065
Delta,AY.25,GISAID,2021-10-17,183,0.07439024390243902
Delta,AY.25,GISAID,2022-03-06,1,8.8261253309797e-4
Delta,AY.25,GISAID,2021-08-01,154,0.06924460431654676
Delta,AY.25,GISAID,2021-10-03,216,0.08480565371024736
Delta,AY.25,GISAID,2021-08-29,172,0.07095709570957096
Delta,AY.25,GISAID,2021-10-31,182,0.07561279601163273
Delta,AY.25,GISAID,2022-02-13,1,4.8355899419729207e-4
Delta,AY.25.1,GISAID,2021-11-14,126,0.042726347914547304
Delta,AY.25.1,GISAID,2021-10-24,129,0.05220558478348847
Delta,AY.25.1,GISAID,2021-06-27,19,0.07116104868913857
Delta,AY.25.1,GISAID,2022-01-16,4,6.054184955350386e-4
Delta,AY.25.1,GISAID,2021-09-19,169,0.054271034039820164
Delta,AY.25.1,GISAID,2021-12-26,25,0.0044099488445934025
Delta,AY.25.1,GISAID,2022-01-23,1,2.1263023601956197e-4
Delta,AY.25.1,GISAID,2021-08-08,248,0.08280467445742905
Delta,AY.25.1,GISAID,2021-11-21,135,0.045105245573003674
Delta,AY.25.1,GISAID,2021-09-26,148,0.058153241650294694
Delta,AY.25.1,GISAID,2022-01-02,14,0.0021196063588190765
Delta,AY.25.1,GISAID,2021-12-19,79,0.011050496572947266
Delta,AY.25.1,GISAID,2021-07-11,59,0.08428571428571428
Delta,AY.25.1,GISAID,2021-08-15,232,0.08744817188088956
Delta,AY.25.1,GISAID,2021-10-10,127,0.05507372072853426
Delta,AY.25.1,GISAID,2021-08-01,207,0.09307553956834533
Delta,AY.25.1,GISAID,2021-12-05,207,0.04462168570812675
Delta,AY.25.1,GISAID,2021-10-03,141,0.05535924617196702
Delta,AY.25.1,GISAID,2021-11-07,151,0.05419956927494616
Delta,AY.25.1,GISAID,2021-12-12,128,0.02236198462613557
Delta,AY.25.1,GISAID,2021-11-28,172,0.051144811180493605
Delta,AY.25.1,GISAID,2021-09-05,188,0.07749381698268755
Delta,AY.25.1,GISAID,2021-07-25,143,0.09022082018927445
Delta,AY.25.1,GISAID,2022-01-09,13,0.0015645685401372007
Delta,AY.25.1,GISAID,2021-09-12,158,0.061027423715720355
Delta,AY.25.1,GISAID,2021-08-22,234,0.08836858006042296
Delta,AY.25.1,GISAID,2021-07-18,73,0.07046332046332046
Delta,AY.25.1,GISAID,2021-08-29,214,0.08828382838283828
Delta,AY.25.1,GISAID,2021-10-31,98,0.04071458246780224
Delta,AY.25.1,GISAID,2021-06-20,4,0.0196078431372549
Delta,AY.25.1,GISAID,2021-10-17,106,0.043089430894308944
Delta,AY.25.1,GISAID,2021-07-04,23,0.06199460916442048
Delta,AY.3,GISAID,2021-07-04,26,0.07008086253369272
Delta,AY.3,GISAID,2021-06-20,5,0.024509803921568627
Delta,AY.3,GISAID,2021-11-14,258,0.08748728382502544
Delta,AY.3,GISAID,2022-01-02,17,0.0025738077214231643
Delta,AY.3,GISAID,2021-10-17,322,0.13089430894308943
Delta,AY.3,GISAID,2022-02-20,1,6.079027355623101e-4
Delta,AY.3,GISAID,2020-11-22,1,0.0032679738562091504
Delta,AY.3,GISAID,2021-06-13,2,0.007067137809187279
Delta,AY.3,GISAID,2021-11-07,259,0.09296482412060302
Delta,AY.3,GISAID,2022-02-27,2,0.0016273393002441008
Delta,AY.3,GISAID,2022-01-23,1,2.1263023601956197e-4
Delta,AY.3,GISAID,2021-08-22,305,0.11518126888217523
Delta,AY.3,GISAID,2021-07-11,66,0.09428571428571429
Delta,AY.3,GISAID,2021-10-10,306,0.1326973113616652
Delta,AY.3,GISAID,2021-08-15,302,0.11383339615529589
Delta,AY.3,GISAID,2021-08-29,266,0.10973597359735973
Delta,AY.3,GISAID,2021-06-27,6,0.02247191011235955
Delta,AY.3,GISAID,2021-12-26,42,0.007408714058916917
Delta,AY.3,GISAID,2021-12-05,370,0.07975856865703815
Delta,AY.3,GISAID,2021-09-19,384,0.1233140655105973
Delta,AY.3,GISAID,2021-09-26,354,0.13909626719056975
Delta,AY.3,GISAID,2022-01-30,3,9.874917709019092e-4
Delta,AY.3,GISAID,2021-09-12,318,0.12282734646581692
Delta,AY.3,GISAID,2021-08-01,238,0.10701438848920863
Delta,AY.3,GISAID,2021-11-21,279,0.09321750751754093
Delta,AY.3,GISAID,2022-02-13,1,4.8355899419729207e-4
Delta,AY.3,GISAID,2022-01-16,5,7.567731194187983e-4
Delta,AY.3,GISAID,2021-05-09,1,9.442870632672333e-4
Delta,AY.3,GISAID,2021-08-08,344,0.11485809682804675
Delta,AY.3,GISAID,2021-10-24,284,0.11493322541481182
Delta,AY.3,GISAID,2022-02-06,3,0.0011645962732919255
Delta,AY.3,GISAID,2021-12-12,345,0.06027253668763103
Delta,AY.3,GISAID,2021-10-03,309,0.12131919905771496
Delta,AY.3,GISAID,2021-07-18,121,0.1167953667953668
Delta,AY.3,GISAID,2021-12-19,141,0.019723038187159043
Delta,AY.3,GISAID,2021-11-28,268,0.07969075230449003
Delta,AY.3,GISAID,2021-10-31,245,0.10178645616950562
Delta,AY.3,GISAID,2021-07-25,156,0.09842271293375394
Delta,AY.3,GISAID,2022-01-09,26,0.0031291370802744014
Delta,AY.3,GISAID,2021-09-05,277,0.11417971970321517
Delta,AY.44,GISAID,2021-11-07,305,0.1094759511844939
Delta,AY.44,GISAID,2021-09-12,278,0.10737736577829278
Delta,AY.44,GISAID,2022-01-16,5,7.567731194187983e-4
Delta,AY.44,GISAID,2021-08-15,275,0.10365623822088202
Delta,AY.44,GISAID,2021-08-08,309,0.1031719532554257
Delta,AY.44,GISAID,2021-11-21,362,0.12094888072168393
Delta,AY.44,GISAID,2021-12-12,338,0.05904961565338924
Delta,AY.44,GISAID,2021-06-27,10,0.03745318352059925
Delta,AY.44,GISAID,2021-10-24,253,0.10238769728854714
Delta,AY.44,GISAID,2021-10-10,302,0.13096270598438856
Delta,AY.44,GISAID,2021-07-11,52,0.07428571428571429
Delta,AY.44,GISAID,2021-06-20,3,0.014705882352941176
Delta,AY.44,GISAID,2022-01-30,6,0.0019749835418038184
Delta,AY.44,GISAID,2021-06-13,2,0.007067137809187279
Delta,AY.44,GISAID,2021-10-03,290,0.1138594424813506
Delta,AY.44,GISAID,2021-08-22,292,0.11027190332326284
Delta,AY.44,GISAID,2021-11-14,336,0.11393692777212615
Delta,AY.44,GISAID,2021-09-26,294,0.11552062868369352
Delta,AY.44,GISAID,2021-06-06,3,0.009146341463414634
Delta,AY.44,GISAID,2021-10-31,275,0.11425010386373079
Delta,AY.44,GISAID,2021-08-01,220,0.09892086330935251
Delta,AY.44,GISAID,2021-12-26,59,0.010407479273240431
Delta,AY.44,GISAID,2021-12-05,436,0.09398577279586118
Delta,AY.44,GISAID,2021-09-19,330,0.10597302504816955
Delta,AY.44,GISAID,2021-07-18,85,0.08204633204633205
Delta,AY.44,GISAID,2022-01-02,33,0.004996214988644966
Delta,AY.44,GISAID,2021-12-19,203,0.02839557980137082
Delta,AY.44,GISAID,2022-01-23,2,4.2526047203912394e-4
Delta,AY.44,GISAID,2021-07-04,32,0.0862533692722372
Delta,AY.44,GISAID,2022-01-09,26,0.0031291370802744014
Delta,AY.44,GISAID,2021-09-05,238,0.09810387469084914
Delta,AY.44,GISAID,2021-08-29,259,0.10684818481848185
Delta,AY.44,GISAID,2022-02-06,3,0.0011645962732919255
Delta,AY.44,GISAID,2021-07-25,165,0.10410094637223975
Delta,AY.44,GISAID,2021-10-17,302,0.12276422764227642
Delta,AY.44,GISAID,2021-11-28,324,0.09634255129348795
Delta,B.1.617.2,GISAID,2021-07-11,323,0.4614285714285714
Delta,B.1.617.2,GISAID,2022-02-20,1,6.079027355623101e-4
Delta,B.1.617.2,GISAID,2021-07-04,169,0.4555256064690027
Delta,B.1.617.2,GISAID,2021-08-22,1249,0.4716767371601209
Delta,B.1.617.2,GISAID,2022-04-17,1,2.402691013935608e-4
Delta,B.1.617.2,GISAID,2022-05-01,1,1.9845207382417147e-4
Delta,B.1.617.2,GISAID,2021-11-07,1010,0.36252692031586503
Delta,B.1.617.2,GISAID,2021-09-05,1136,0.4682605111294312
Delta,B.1.617.2,GISAID,2021-08-01,1087,0.4887589928057554
Delta,B.1.617.2,GISAID,2022-03-27,1,4.012841091492777e-4
Delta,B.1.617.2,GISAID,2021-08-15,1267,0.47757255936675463
Delta,B.1.617.2,GISAID,2021-07-18,491,0.47393822393822393
Delta,B.1.617.2,GISAID,2022-02-27,2,0.0016273393002441008
Delta,B.1.617.2,GISAID,2021-05-23,30,0.045871559633027525
Delta,B.1.617.2,GISAID,2020-03-15,1,0.0010683760683760685
Delta,B.1.617.2,GISAID,2021-12-26,177,0.03122243781972129
Delta,B.1.617.2,GISAID,2021-05-09,36,0.0339943342776204
Delta,B.1.617.2,GISAID,2021-04-04,1,3.181673560292714e-4
Delta,B.1.617.2,GISAID,2021-05-30,25,0.07621951219512195
Delta,B.1.617.2,GISAID,2021-10-17,1002,0.4073170731707317
Delta,B.1.617.2,GISAID,2022-01-16,14,0.0021189647343726353
Delta,B.1.617.2,GISAID,2022-03-13,2,0.0013531799729364006
Delta,B.1.617.2,GISAID,2021-08-29,1096,0.4521452145214521
Delta,B.1.617.2,GISAID,2021-09-19,1385,0.4447655748233783
Delta,B.1.617.2,GISAID,2022-01-23,10,0.00212630236019562
Delta,B.1.617.2,GISAID,2021-12-05,1588,0.34231515412804486
Delta,B.1.617.2,GISAID,2021-10-24,1045,0.42290570619182516
Delta,B.1.617.2,GISAID,2021-11-21,1111,0.3711994654193117
Delta,B.1.617.2,GISAID,2021-06-13,102,0.36042402826855124
Delta,B.1.617.2,GISAID,2022-02-13,1,4.8355899419729207e-4
Delta,B.1.617.2,GISAID,2022-02-06,3,0.0011645962732919255
Delta,B.1.617.2,GISAID,2021-12-19,539,0.07539516016226046
Delta,B.1.617.2,GISAID,2021-06-20,69,0.3382352941176471
Delta,B.1.617.2,GISAID,2021-06-27,114,0.42696629213483145
Delta,B.1.617.2,GISAID,2021-11-14,1158,0.392675483214649
Delta,B.1.617.2,GISAID,2021-03-14,2,7.82472613458529e-4
Delta,B.1.617.2,GISAID,2022-10-02,3,0.0014177693761814746
Delta,B.1.617.2,GISAID,2021-04-25,21,0.01189801699716714
Delta,B.1.617.2,GISAID,2021-06-06,35,0.10670731707317073
Delta,B.1.617.2,GISAID,2021-05-16,33,0.033846153846153845
Delta,B.1.617.2,GISAID,2021-05-02,21,0.015151515151515152
Delta,B.1.617.2,GISAID,2022-01-30,6,0.0019749835418038184
Delta,B.1.617.2,GISAID,2021-10-10,955,0.4141370338248049
Delta,B.1.617.2,GISAID,2021-11-28,1378,0.4097531965506988
Delta,B.1.617.2,GISAID,2021-08-08,1453,0.48514190317195327
Delta,B.1.617.2,GISAID,2021-09-26,1056,0.4149312377210216
Delta,B.1.617.2,GISAID,2022-01-02,104,0.01574564723694171
Delta,B.1.617.2,GISAID,2022-09-25,5,0.0022036139268400176
Delta,B.1.617.2,GISAID,2021-10-31,952,0.39551308683007896
Delta,B.1.617.2,GISAID,2021-07-25,772,0.48706624605678234
Delta,B.1.617.2,GISAID,2021-09-12,1139,0.43993820007724993
Delta,B.1.617.2,GISAID,2021-03-21,2,7.82472613458529e-4
Delta,B.1.617.2,GISAID,2021-12-12,1156,0.20195667365478687
Delta,B.1.617.2,GISAID,2021-04-11,1,2.957704821058858e-4
Delta,B.1.617.2,GISAID,2021-03-28,2,6.406149903907751e-4
Delta,B.1.617.2,GISAID,2022-01-09,61,0.007341436996028403
Delta,B.1.617.2,GISAID,2021-04-18,8,0.0036815462494247586
Delta,B.1.617.2,GISAID,2022-04-03,1,2.822466836014677e-4
Delta,B.1.617.2,GISAID,2021-10-03,1061,0.4165685119748724
Epsilon,B.1.427,GISAID,2021-01-17,17,0.01077996195307546
Epsilon,B.1.427,GISAID,2021-04-04,38,0.012090359529112313
Epsilon,B.1.427,GISAID,2020-12-13,3,0.00473186119873817
Epsilon,B.1.427,GISAID,2021-03-14,54,0.02112676056338028
Epsilon,B.1.427,GISAID,2021-05-16,2,0.0020512820512820513
Epsilon,B.1.427,GISAID,2021-01-03,8,0.004168837936425221
Epsilon,B.1.427,GISAID,2021-02-21,34,0.020166073546856466
Epsilon,B.1.427,GISAID,2021-04-25,10,0.0056657223796034
Epsilon,B.1.427,GISAID,2021-02-07,37,0.017788461538461538
Epsilon,B.1.427,GISAID,2020-12-06,1,0.0018656716417910447
Epsilon,B.1.427,GISAID,2020-11-29,1,0.0035587188612099642
Epsilon,B.1.427,GISAID,2021-05-09,4,0.003777148253068933
Epsilon,B.1.427,GISAID,2021-04-18,35,0.016106764841233318
Epsilon,B.1.427,GISAID,2021-05-02,7,0.005050505050505051
Epsilon,B.1.427,GISAID,2021-03-21,40,0.01564945226917058
Epsilon,B.1.427,GISAID,2021-01-31,15,0.007841087297438577
Epsilon,B.1.427,GISAID,2020-12-27,2,0.001379310344827586
Epsilon,B.1.427,GISAID,2021-02-28,39,0.016912402428447527
Epsilon,B.1.427,GISAID,2021-03-28,43,0.013773222293401666
Epsilon,B.1.427,GISAID,2021-05-23,1,0.0015290519877675841
Epsilon,B.1.427,GISAID,2021-01-10,12,0.00860832137733142
Epsilon,B.1.427,GISAID,2021-02-14,28,0.014822657490735839
Epsilon,B.1.427,GISAID,2021-03-07,51,0.023921200750469045
Epsilon,B.1.427,GISAID,2021-04-11,29,0.00857734398107069
Epsilon,B.1.427,GISAID,2021-01-24,19,0.01373825018076645
Epsilon,B.1.427,GISAID,2020-12-20,1,0.0011750881316098707
Epsilon,B.1.429,GISAID,2021-01-17,24,0.015218769816106531
Epsilon,B.1.429,GISAID,2020-12-06,6,0.011194029850746268
Epsilon,B.1.429,GISAID,2021-02-28,55,0.023850823937554208
Epsilon,B.1.429,GISAID,2021-02-14,46,0.024351508734780307
Epsilon,B.1.429,GISAID,2021-02-07,44,0.021153846153846155
Epsilon,B.1.429,GISAID,2021-05-02,5,0.0036075036075036075
Epsilon,B.1.429,GISAID,2021-05-09,4,0.003777148253068933
Epsilon,B.1.429,GISAID,2021-03-28,36,0.011531069827033953
Epsilon,B.1.429,GISAID,2021-01-31,37,0.01934134866701516
Epsilon,B.1.429,GISAID,2021-04-04,24,0.007636016544702514
Epsilon,B.1.429,GISAID,2021-01-24,19,0.01373825018076645
Epsilon,B.1.429,GISAID,2020-12-27,23,0.015862068965517243
Epsilon,B.1.429,GISAID,2021-04-25,13,0.0073654390934844195
Epsilon,B.1.429,GISAID,2021-05-16,6,0.006153846153846154
Epsilon,B.1.429,GISAID,2021-03-21,15,0.005868544600938967
Epsilon,B.1.429,GISAID,2021-05-23,3,0.0045871559633027525
Epsilon,B.1.429,GISAID,2020-11-29,1,0.0035587188612099642
Epsilon,B.1.429,GISAID,2020-12-13,8,0.012618296529968454
Epsilon,B.1.429,GISAID,2021-03-07,39,0.018292682926829267
Epsilon,B.1.429,GISAID,2021-04-11,19,0.005619639160011831
Epsilon,B.1.429,GISAID,2021-03-14,27,0.01056338028169014
Epsilon,B.1.429,GISAID,2021-01-03,17,0.008858780614903595
Epsilon,B.1.429,GISAID,2020-11-22,3,0.00980392156862745
Epsilon,B.1.429,GISAID,2021-02-21,34,0.020166073546856466
Epsilon,B.1.429,GISAID,2020-12-20,9,0.010575793184488837
Epsilon,B.1.429,GISAID,2021-04-18,9,0.0041417395306028535
Epsilon,B.1.429,GISAID,2021-01-10,15,0.010760401721664276
Eta,B.1.525,GISAID,2021-05-02,9,0.006493506493506494
Eta,B.1.525,GISAID,2021-04-04,6,0.0019090041361756285
Eta,B.1.525,GISAID,2021-03-28,5,0.0016015374759769379
Eta,B.1.525,GISAID,2021-03-14,4,0.001564945226917058
Eta,B.1.525,GISAID,2021-04-11,13,0.003845016267376516
Eta,B.1.525,GISAID,2021-05-16,2,0.0020512820512820513
Eta,B.1.525,GISAID,2021-02-28,5,0.002168256721595837
Eta,B.1.525,GISAID,2021-04-25,4,0.0022662889518413596
Eta,B.1.525,GISAID,2021-05-30,4,0.012195121951219513
Eta,B.1.525,GISAID,2021-03-21,10,0.003912363067292645
Eta,B.1.525,GISAID,2021-04-18,10,0.004601932811780948
Eta,B.1.525,GISAID,2020-12-27,2,0.001379310344827586
Eta,B.1.525,GISAID,2021-02-14,4,0.0021175224986765486
Eta,B.1.525,GISAID,2021-01-17,2,0.0012682308180088776
Eta,B.1.525,GISAID,2021-02-21,5,0.0029655990510083037
Eta,B.1.525,GISAID,2021-05-09,4,0.003777148253068933
Eta,B.1.525,GISAID,2021-02-07,1,4.807692307692308e-4
Eta,B.1.525,GISAID,2021-01-31,1,5.227391531625719e-4
Gamma,P.1,GISAID,2021-04-25,74,0.041926345609065156
Gamma,P.1,GISAID,2021-09-26,2,7.858546168958742e-4
Gamma,P.1,GISAID,2021-06-27,21,0.07865168539325842
Gamma,P.1,GISAID,2021-04-04,66,0.020999045497931912
Gamma,P.1,GISAID,2021-09-19,1,3.211303789338471e-4
Gamma,P.1,GISAID,2021-10-24,3,0.0012140833670578712
Gamma,P.1,GISAID,2021-05-23,54,0.08256880733944955
Gamma,P.1,GISAID,2021-04-11,88,0.026027802425317954
Gamma,P.1,GISAID,2021-09-12,1,3.862495171881035e-4
Gamma,P.1,GISAID,2021-08-22,4,0.0015105740181268882
Gamma,P.1,GISAID,2021-06-06,34,0.10365853658536585
Gamma,P.1,GISAID,2021-07-11,24,0.03428571428571429
Gamma,P.1,GISAID,2021-05-16,60,0.06153846153846154
Gamma,P.1,GISAID,2021-07-18,12,0.011583011583011582
Gamma,P.1,GISAID,2021-08-08,17,0.005676126878130217
Gamma,P.1,GISAID,2021-06-13,22,0.07773851590106007
Gamma,P.1,GISAID,2021-08-01,12,0.00539568345323741
Gamma,P.1,GISAID,2021-05-09,61,0.05760151085930123
Gamma,P.1,GISAID,2021-07-04,20,0.05390835579514825
Gamma,P.1,GISAID,2021-03-07,1,4.6904315196998124e-4
Gamma,P.1,GISAID,2021-05-30,26,0.07926829268292683
Gamma,P.1,GISAID,2021-08-29,5,0.0020627062706270625
Gamma,P.1,GISAID,2021-05-02,93,0.0670995670995671
Gamma,P.1,GISAID,2021-06-20,19,0.09313725490196079
Gamma,P.1,GISAID,2021-08-15,10,0.003769317753486619
Gamma,P.1,GISAID,2021-03-21,22,0.008607198748043818
Gamma,P.1,GISAID,2021-03-28,39,0.012491992312620116
Gamma,P.1,GISAID,2021-07-25,11,0.00694006309148265
Gamma,P.1,GISAID,2021-04-18,74,0.03405430280717901
Gamma,P.1,GISAID,2021-03-14,6,0.002347417840375587
Iota,B.1.526,GISAID,2021-02-14,543,0.2874536791953414
Iota,B.1.526,GISAID,2021-06-27,4,0.0149812734082397
Iota,B.1.526,GISAID,2021-08-22,1,3.7764350453172205e-4
Iota,B.1.526,GISAID,2021-06-06,31,0.09451219512195122
Iota,B.1.526,GISAID,2021-05-23,119,0.1819571865443425
Iota,B.1.526,GISAID,2021-01-17,119,0.07545973367152822
Iota,B.1.526,GISAID,2021-03-21,971,0.3798904538341158
Iota,B.1.526,GISAID,2021-06-13,7,0.024734982332155476
Iota,B.1.526,GISAID,2021-08-08,1,3.33889816360601e-4
Iota,B.1.526,GISAID,2021-01-31,324,0.1693674856246733
Iota,B.1.526,GISAID,2021-11-14,1,3.3909799932180403e-4
Iota,B.1.526,GISAID,2021-01-24,125,0.09038322487346348
Iota,B.1.526,GISAID,2021-08-01,1,4.496402877697842e-4
Iota,B.1.526,GISAID,2021-01-10,46,0.032998565279770443
Iota,B.1.526,GISAID,2021-03-14,858,0.33568075117370894
Iota,B.1.526,GISAID,2021-12-12,1,1.7470300489168413e-4
Iota,B.1.526,GISAID,2021-03-28,1225,0.3923766816143498
Iota,B.1.526,GISAID,2020-12-13,4,0.006309148264984227
Iota,B.1.526,GISAID,2020-12-06,4,0.007462686567164179
Iota,B.1.526,GISAID,2021-05-30,47,0.14329268292682926
Iota,B.1.526,GISAID,2021-10-03,1,3.9261876717707107e-4
Iota,B.1.526,GISAID,2021-01-03,70,0.03647733194372069
Iota,B.1.526,GISAID,2021-05-16,202,0.20717948717948717
Iota,B.1.526,GISAID,2021-05-02,313,0.22582972582972582
Iota,B.1.526,GISAID,2021-07-11,3,0.004285714285714286
Iota,B.1.526,GISAID,2021-03-07,754,0.35365853658536583
Iota,B.1.526,GISAID,2021-02-28,815,0.3534258456201214
Iota,B.1.526,GISAID,2021-07-25,4,0.002523659305993691
Iota,B.1.526,GISAID,2020-11-22,2,0.006535947712418301
Iota,B.1.526,GISAID,2021-12-19,1,1.3987970345502866e-4
Iota,B.1.526,GISAID,2021-04-11,1181,0.34930493936705115
Iota,B.1.526,GISAID,2021-02-21,505,0.29952550415183865
Iota,B.1.526,GISAID,2021-12-05,1,2.155636990730761e-4
Iota,B.1.526,GISAID,2021-04-25,492,0.27875354107648725
Iota,B.1.526,GISAID,2021-04-04,1117,0.3553929366846961
Iota,B.1.526,GISAID,2021-05-09,231,0.21813031161473087
Iota,B.1.526,GISAID,2021-07-18,6,0.005791505791505791
Iota,B.1.526,GISAID,2021-06-20,8,0.0392156862745098
Iota,B.1.526,GISAID,2021-02-07,488,0.23461538461538461
Iota,B.1.526,GISAID,2021-04-18,737,0.33916244822825586
Iota,B.1.526,GISAID,2021-07-04,7,0.018867924528301886
Iota,B.1.526,GISAID,2021-11-21,1,3.341129301703976e-4
Iota,B.1.526,GISAID,2020-12-27,39,0.02689655172413793
Iota,B.1.526,GISAID,2020-12-20,7,0.008225616921269096
Kappa,B.1.617.1,GISAID,2021-04-04,1,3.181673560292714e-4
Kappa,B.1.617.1,GISAID,2021-03-21,1,3.912363067292645e-4
Kappa,B.1.617.1,GISAID,2021-03-28,1,3.2030749519538755e-4
Kappa,B.1.617.1,GISAID,2021-04-25,4,0.0022662889518413596
Kappa,B.1.617.1,GISAID,2021-04-11,1,2.957704821058858e-4
Lambda,C.37,GISAID,2021-02-28,1,4.336513443191674e-4
Lambda,C.37,GISAID,2021-04-04,4,0.0012726694241170856
Lambda,C.37,GISAID,2021-06-20,4,0.0196078431372549
Lambda,C.37,GISAID,2021-05-23,1,0.0015290519877675841
Lambda,C.37,GISAID,2021-08-01,1,4.496402877697842e-4
Lambda,C.37,GISAID,2021-05-09,2,0.0018885741265344666
